Abbreviation,TimeFromTransfusion,Z_Mean,VitalName,PlotOrder,Pred,LCL,UCL,VitalParam
ARTd,-72.11833333,-0.102994069,Diastolic Blood Pressure (mmHg),3,-0.05552589,-0.127796397,0.016744617,ARTd
ARTd,-71.87833333,0.186771359,Diastolic Blood Pressure (mmHg),3,-0.05541328,-0.127726724,0.016900165,ARTd
ARTd,-70.417,-0.474488208,Diastolic Blood Pressure (mmHg),3,-0.054693465,-0.126872109,0.01748518,ARTd
ARTd,-70.10366667,-0.214442311,Diastolic Blood Pressure (mmHg),3,-0.054539436,-0.126773666,0.017694793,ARTd
ARTd,-69.29516667,-0.400189381,Diastolic Blood Pressure (mmHg),3,-0.054131333,-0.126449101,0.018186434,ARTd
ARTd,-67.60166667,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.053222592,-0.125507657,0.019062472,ARTd
ARTd,-67.27916667,-0.453870284,Diastolic Blood Pressure (mmHg),3,-0.053042451,-0.125313632,0.019228731,ARTd
ARTd,-67.0315,-0.619928164,Diastolic Blood Pressure (mmHg),3,-0.052900958,-0.125151784,0.019349868,ARTd
ARTd,-66.411,-0.102994069,Diastolic Blood Pressure (mmHg),3,-0.052537487,-0.124723388,0.019648414,ARTd
ARTd,-65.88483333,0.231350656,Diastolic Blood Pressure (mmHg),3,-0.052228749,-0.12438677,0.019929272,ARTd
ARTd,-65.48183333,-0.44142523,Diastolic Blood Pressure (mmHg),3,-0.051997035,-0.124165667,0.020171598,ARTd
ARTd,-65.13233333,0.082753,Diastolic Blood Pressure (mmHg),3,-0.051777169,-0.123890664,0.020336326,ARTd
ARTd,-64.77883333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.051563767,-0.123664392,0.020536857,ARTd
ARTd,-64.232,0.788591864,Diastolic Blood Pressure (mmHg),3,-0.051226243,-0.123295718,0.020843232,ARTd
ARTd,-63.76733333,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.050946849,-0.123025225,0.021131526,ARTd
ARTd,-63.367,0.173954811,Diastolic Blood Pressure (mmHg),3,-0.050686754,-0.122721596,0.021348087,ARTd
ARTd,-63.0235,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.05045632,-0.122441101,0.021528461,ARTd
ARTd,-62.82133333,-0.697384692,Diastolic Blood Pressure (mmHg),3,-0.050342852,-0.122362712,0.021677008,ARTd
ARTd,-62.38533333,-0.002987847,Diastolic Blood Pressure (mmHg),3,-0.050097826,-0.122193454,0.021997801,ARTd
ARTd,-62.21616667,-0.548787036,Diastolic Blood Pressure (mmHg),3,-0.050002651,-0.12212772,0.022122419,ARTd
ARTd,-61.91066667,-0.301124277,Diastolic Blood Pressure (mmHg),3,-0.049791661,-0.121869001,0.02228568,ARTd
ARTd,-61.45383333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.049480428,-0.121507339,0.022546484,ARTd
ARTd,-60.711,-0.77168352,Diastolic Blood Pressure (mmHg),3,-0.049029299,-0.1211217,0.023063102,ARTd
ARTd,-60.50416667,0.454247139,Diastolic Blood Pressure (mmHg),3,-0.048884394,-0.120952261,0.023183473,ARTd
ARTd,-59.73683333,-0.210355875,Diastolic Blood Pressure (mmHg),3,-0.048390092,-0.120476598,0.023696415,ARTd
ARTd,-59.56816667,0.132285552,Diastolic Blood Pressure (mmHg),3,-0.048262924,-0.120315546,0.023789698,ARTd
ARTd,-57.825,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.047095337,-0.119156953,0.02496628,ARTd
ARTd,-57.626,-0.697384692,Diastolic Blood Pressure (mmHg),3,-0.046977293,-0.119073617,0.025119032,ARTd
ARTd,-57.26883334,-0.280382521,Diastolic Blood Pressure (mmHg),3,-0.04672587,-0.118809925,0.025358185,ARTd
ARTd,-56.9285,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.046486188,-0.1185613,0.025588925,ARTd
ARTd,-56.26183333,-0.214442311,Diastolic Blood Pressure (mmHg),3,-0.04599956,-0.118033754,0.026034635,ARTd
ARTd,-56.1245,-0.229673571,Diastolic Blood Pressure (mmHg),3,-0.045905695,-0.11794445,0.02613306,ARTd
ARTd,-55.63783333,-0.084419362,Diastolic Blood Pressure (mmHg),3,-0.045536587,-0.117529386,0.026456212,ARTd
ARTd,-55.48966667,0.058605881,Diastolic Blood Pressure (mmHg),3,-0.045446084,-0.117464828,0.02657266,ARTd
ARTd,-55.21183333,-0.245276325,Diastolic Blood Pressure (mmHg),3,-0.045263448,-0.117308807,0.026781911,ARTd
ARTd,-54.72616667,-0.254192184,Diastolic Blood Pressure (mmHg),3,-0.044897417,-0.116911039,0.027116206,ARTd
ARTd,-54.45316667,0.056191169,Diastolic Blood Pressure (mmHg),3,-0.044726886,-0.116785619,0.027331846,ARTd
ARTd,-53.06166667,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.043792428,-0.115987525,0.028402669,ARTd
ARTd,-52.755,0.066221511,Diastolic Blood Pressure (mmHg),3,-0.043558292,-0.115740478,0.028623894,ARTd
ARTd,-52.30466667,-0.010120535,Diastolic Blood Pressure (mmHg),3,-0.043228849,-0.115419788,0.02896209,ARTd
ARTd,-51.98883333,-0.511637622,Diastolic Blood Pressure (mmHg),3,-0.042989339,-0.115174764,0.029196086,ARTd
ARTd,-51.21283333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.042414307,-0.114616668,0.029788054,ARTd
ARTd,-50.444,-0.010120535,Diastolic Blood Pressure (mmHg),3,-0.041869336,-0.114139505,0.030400834,ARTd
ARTd,-49.91483334,-0.511637622,Diastolic Blood Pressure (mmHg),3,-0.041487689,-0.113799432,0.030824053,ARTd
ARTd,-49.22316667,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.040915974,-0.113171324,0.031339376,ARTd
ARTd,-48.706,-0.363039967,Diastolic Blood Pressure (mmHg),3,-0.040557245,-0.112885988,0.031771498,ARTd
ARTd,-48.235,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.040180521,-0.112499674,0.032138632,ARTd
ARTd,-47.52016667,0.453875645,Diastolic Blood Pressure (mmHg),3,-0.039637844,-0.111995068,0.03271938,ARTd
ARTd,-46.939,-0.321432623,Diastolic Blood Pressure (mmHg),3,-0.03920042,-0.111599759,0.03319892,ARTd
ARTd,-46.21883334,0.082753,Diastolic Blood Pressure (mmHg),3,-0.038626546,-0.111034779,0.033781687,ARTd
ARTd,-45.673,-0.121568776,Diastolic Blood Pressure (mmHg),3,-0.038171033,-0.110559291,0.034217226,ARTd
ARTd,-44.41016666,-0.251591725,Diastolic Blood Pressure (mmHg),3,-0.037171124,-0.109610821,0.035268574,ARTd
ARTd,-43.5395,0.379948312,Diastolic Blood Pressure (mmHg),3,-0.036457036,-0.1089058,0.035991727,ARTd
ARTd,-43.14516667,0.900040106,Diastolic Blood Pressure (mmHg),3,-0.036167201,-0.108672311,0.03633791,ARTd
ARTd,-42.0555,0.119902414,Diastolic Blood Pressure (mmHg),3,-0.035296676,-0.107861736,0.037268384,ARTd
ARTd,-41.64116667,-0.548787036,Diastolic Blood Pressure (mmHg),3,-0.034891558,-0.107374912,0.037591797,ARTd
ARTd,-41.17933333,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.034460236,-0.106884193,0.03796372,ARTd
ARTd,-39.94683333,1.173088298,Diastolic Blood Pressure (mmHg),3,-0.033452065,-0.105931936,0.039027806,ARTd
ARTd,-39.40783333,0.082753,Diastolic Blood Pressure (mmHg),3,-0.032973569,-0.105427204,0.039480066,ARTd
ARTd,-39.242,-0.069931091,Diastolic Blood Pressure (mmHg),3,-0.032808887,-0.105229657,0.039611883,ARTd
ARTd,-38.16733333,0.212775949,Diastolic Blood Pressure (mmHg),3,-0.031853362,-0.104225385,0.04051866,ARTd
ARTd,-36.7335,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.030739346,-0.103290648,0.041811955,ARTd
ARTd,-35.88333333,-0.11950492,Diastolic Blood Pressure (mmHg),3,-0.030057704,-0.102690841,0.042575433,ARTd
ARTd,-34.976,-0.251591725,Diastolic Blood Pressure (mmHg),3,-0.029237452,-0.101823051,0.043348146,ARTd
ARTd,-33.6295,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.027995342,-0.100469594,0.04447891,ARTd
ARTd,-32.7965,0.027028879,Diastolic Blood Pressure (mmHg),3,-0.027266246,-0.099730912,0.04519842,ARTd
ARTd,-32.2105,0.082753,Diastolic Blood Pressure (mmHg),3,-0.026726292,-0.099137698,0.045685114,ARTd
ARTd,-31.59,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.026198192,-0.09862489,0.046228505,ARTd
ARTd,-30.359,0.515172178,Diastolic Blood Pressure (mmHg),3,-0.025198771,-0.097743185,0.047345644,ARTd
ARTd,-29.569,-0.16317612,Diastolic Blood Pressure (mmHg),3,-0.024559217,-0.097186243,0.048067809,ARTd
ARTd,-28.79083333,0.379948312,Diastolic Blood Pressure (mmHg),3,-0.02388586,-0.096510742,0.048739023,ARTd
ARTd,-27.671,-0.053461517,Diastolic Blood Pressure (mmHg),3,-0.02294314,-0.095609493,0.049723214,ARTd
ARTd,-26.46916667,-0.251591725,Diastolic Blood Pressure (mmHg),3,-0.021955154,-0.094707068,0.050796759,ARTd
ARTd,-26.27683333,-0.273881373,Diastolic Blood Pressure (mmHg),3,-0.021809471,-0.094602133,0.050983192,ARTd
ARTd,-25.58766667,-0.303972399,Diastolic Blood Pressure (mmHg),3,-0.021241672,-0.09407458,0.051591235,ARTd
ARTd,-25.1825,-0.400189381,Diastolic Blood Pressure (mmHg),3,-0.020883005,-0.093676717,0.051910707,ARTd
ARTd,-24.7445,1.048637762,Diastolic Blood Pressure (mmHg),3,-0.020517475,-0.093317436,0.052282487,ARTd
ARTd,-24.1895,-0.153888766,Diastolic Blood Pressure (mmHg),3,-0.020056865,-0.092865155,0.052751424,ARTd
ARTd,-23.75133333,-0.054328337,Diastolic Blood Pressure (mmHg),3,-0.019683136,-0.092465024,0.053098751,ARTd
ARTd,-22.94116667,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.019058192,-0.091961904,0.05384552,ARTd
ARTd,-21.84083333,-0.172277726,Diastolic Blood Pressure (mmHg),3,-0.018137266,-0.090966815,0.054692283,ARTd
ARTd,-20.97666667,-0.511637622,Diastolic Blood Pressure (mmHg),3,-0.017444803,-0.090271567,0.05538196,ARTd
ARTd,-20.68266667,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.017214015,-0.090048834,0.055620804,ARTd
ARTd,-19.67766667,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.016419596,-0.08921808,0.056378887,ARTd
ARTd,-19.19533333,-0.295428033,Diastolic Blood Pressure (mmHg),3,-0.016043565,-0.088816212,0.056729082,ARTd
ARTd,-18.355,-0.697384692,Diastolic Blood Pressure (mmHg),3,-0.015402475,-0.088142643,0.057337694,ARTd
ARTd,-17.44016667,0.483595176,Diastolic Blood Pressure (mmHg),3,-0.014734303,-0.087545442,0.058076837,ARTd
ARTd,-16.99916667,0.119902414,Diastolic Blood Pressure (mmHg),3,-0.014407365,-0.087170244,0.058355514,ARTd
ARTd,-16.54283333,-0.364525943,Diastolic Blood Pressure (mmHg),3,-0.014084615,-0.086904086,0.058734856,ARTd
ARTd,-15.84883333,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.013592086,-0.086404118,0.059219945,ARTd
ARTd,-15.587,0.751442451,Diastolic Blood Pressure (mmHg),3,-0.013407935,-0.0861996,0.059383729,ARTd
ARTd,-14.73733333,-0.410776963,Diastolic Blood Pressure (mmHg),3,-0.012824463,-0.085579925,0.059930998,ARTd
ARTd,-14.1905,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.01245877,-0.085192823,0.060275282,ARTd
ARTd,-12.47,-0.307315846,Diastolic Blood Pressure (mmHg),3,-0.011361697,-0.083991614,0.06126822,ARTd
ARTd,-12.3115,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.011261196,-0.083923974,0.061401582,ARTd
ARTd,-11.94016667,-0.145158654,Diastolic Blood Pressure (mmHg),3,-0.011036432,-0.083674186,0.061601321,ARTd
ARTd,-11.31766667,-0.162340258,Diastolic Blood Pressure (mmHg),3,-0.010670028,-0.083253093,0.061913036,ARTd
ARTd,-10.88416667,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.010429084,-0.082927134,0.062068967,ARTd
ARTd,-10.20333333,0.008454172,Diastolic Blood Pressure (mmHg),3,-0.01003701,-0.082557905,0.062483885,ARTd
ARTd,-9.721499999,-0.548787036,Diastolic Blood Pressure (mmHg),3,-0.009772212,-0.082274215,0.06272979,ARTd
ARTd,-9.390000002,-0.325890553,Diastolic Blood Pressure (mmHg),3,-0.009578633,-0.082148636,0.06299137,ARTd
ARTd,-8.551666665,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.00912293,-0.081738249,0.063492389,ARTd
ARTd,-8.201166666,0.082753,Diastolic Blood Pressure (mmHg),3,-0.008934588,-0.081584594,0.063715418,ARTd
ARTd,-7.9625,-0.028695241,Diastolic Blood Pressure (mmHg),3,-0.00880402,-0.081503024,0.063894984,ARTd
ARTd,-6.902166669,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.008271122,-0.080994236,0.064451992,ARTd
ARTd,-6.601833332,0.008454172,Diastolic Blood Pressure (mmHg),3,-0.00812187,-0.08087184,0.064628101,ARTd
ARTd,-6.185833335,-0.381614674,Diastolic Blood Pressure (mmHg),3,-0.007922601,-0.080684504,0.064839302,ARTd
ARTd,-5.858666666,0.119902414,Diastolic Blood Pressure (mmHg),3,-0.007771694,-0.080523762,0.064980374,ARTd
ARTd,-5.537833333,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.007624453,-0.080377685,0.065128779,ARTd
ARTd,-5.175999999,0.116744714,Diastolic Blood Pressure (mmHg),3,-0.007456631,-0.080241407,0.065328145,ARTd
ARTd,-4.660833335,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.007227513,-0.080027451,0.065572425,ARTd
ARTd,-3.922499998,-0.507458313,Diastolic Blood Pressure (mmHg),3,-0.006909888,-0.079730996,0.06591122,ARTd
ARTd,-3.135666668,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.006584502,-0.079432921,0.066263917,ARTd
ARTd,-2.423333335,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.006312361,-0.079094454,0.066469732,ARTd
ARTd,-1.741333334,0.041517151,Diastolic Blood Pressure (mmHg),3,-0.006050916,-0.078857934,0.066756102,ARTd
ARTd,-0.917333333,0.024552252,Diastolic Blood Pressure (mmHg),3,-0.00574896,-0.078582593,0.067084672,ARTd
ARTd,-0.426333332,-0.192152663,Diastolic Blood Pressure (mmHg),3,-0.005577006,-0.078411333,0.06725732,ARTd
ARTd,1.050833333,0.055262434,Diastolic Blood Pressure (mmHg),3,-0.005085425,-0.078050927,0.067880077,ARTd
ARTd,1.854166667,-0.233017018,Diastolic Blood Pressure (mmHg),3,-0.004839586,-0.077829771,0.068150599,ARTd
ARTd,2.764833335,-0.363039967,Diastolic Blood Pressure (mmHg),3,-0.004577133,-0.077609364,0.068455099,ARTd
ARTd,3.012833333,0.194201242,Diastolic Blood Pressure (mmHg),3,-0.004509421,-0.077564234,0.068545392,ARTd
ARTd,3.407000001,-0.288741139,Diastolic Blood Pressure (mmHg),3,-0.004403843,-0.077484305,0.068676619,ARTd
ARTd,4.098666668,0.068450476,Diastolic Blood Pressure (mmHg),3,-0.00421985,-0.077290084,0.068850385,ARTd
ARTd,4.360833335,1.234384831,Diastolic Blood Pressure (mmHg),3,-0.004151329,-0.07721271,0.068910052,ARTd
ARTd,4.991833333,-0.585193462,Diastolic Blood Pressure (mmHg),3,-0.004011605,-0.077193612,0.069170401,ARTd
ARTd,5.371499999,1.345833073,Diastolic Blood Pressure (mmHg),3,-0.003917808,-0.077083351,0.069247735,ARTd
ARTd,5.618833335,-0.337778365,Diastolic Blood Pressure (mmHg),3,-0.003850242,-0.07696349,0.069263006,ARTd
ARTd,5.976499999,-0.057671784,Diastolic Blood Pressure (mmHg),3,-0.003760287,-0.076837905,0.06931733,ARTd
ARTd,6.166000001,0.491396553,Diastolic Blood Pressure (mmHg),3,-0.003711311,-0.076760698,0.069338076,ARTd
ARTd,6.646833332,-0.586307944,Diastolic Blood Pressure (mmHg),3,-0.003593262,-0.076598912,0.069412389,ARTd
ARTd,7.552666668,-0.065844655,Diastolic Blood Pressure (mmHg),3,-0.003401534,-0.076442448,0.069639381,ARTd
ARTd,8.652833335,0.045603586,Diastolic Blood Pressure (mmHg),3,-0.003160547,-0.076154108,0.069833014,ARTd
ARTd,9.060166665,-0.211841852,Diastolic Blood Pressure (mmHg),3,-0.003085048,-0.076101251,0.069931155,ARTd
ARTd,9.3415,0.222063302,Diastolic Blood Pressure (mmHg),3,-0.00302486,-0.076023939,0.069974219,ARTd
ARTd,9.568499998,-0.177292897,Diastolic Blood Pressure (mmHg),3,-0.002987161,-0.076007894,0.070033573,ARTd
ARTd,9.675833333,-0.25697839,Diastolic Blood Pressure (mmHg),3,-0.002964261,-0.07597733,0.070048808,ARTd
ARTd,10.037,0.602844795,Diastolic Blood Pressure (mmHg),3,-0.002887985,-0.075876165,0.070100194,ARTd
ARTd,10.28466667,-0.474488208,Diastolic Blood Pressure (mmHg),3,-0.002855899,-0.075888996,0.070177197,ARTd
ARTd,10.6115,-0.102994069,Diastolic Blood Pressure (mmHg),3,-0.002797835,-0.0758365,0.07024083,ARTd
ARTd,11.664,0.003253255,Diastolic Blood Pressure (mmHg),3,-0.002613462,-0.075656867,0.070429944,ARTd
ARTd,12.45116667,-0.214442311,Diastolic Blood Pressure (mmHg),3,-0.002459023,-0.075446619,0.070528573,ARTd
ARTd,13.2625,-0.437338794,Diastolic Blood Pressure (mmHg),3,-0.002296385,-0.075210583,0.070617814,ARTd
ARTd,14.328,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.002101373,-0.074955989,0.070753243,ARTd
ARTd,14.99083333,0.379948312,Diastolic Blood Pressure (mmHg),3,-0.002000584,-0.074860136,0.070858968,ARTd
ARTd,16.093,0.862890692,Diastolic Blood Pressure (mmHg),3,-0.001790654,-0.074550757,0.070969449,ARTd
ARTd,16.83983334,0.048761287,Diastolic Blood Pressure (mmHg),3,-0.001693,-0.07447943,0.07109343,ARTd
ARTd,17.64633333,-0.049127419,Diastolic Blood Pressure (mmHg),3,-0.001587102,-0.074393366,0.071219162,ARTd
ARTd,18.32916667,-0.577763579,Diastolic Blood Pressure (mmHg),3,-0.001509087,-0.074351867,0.071333693,ARTd
ARTd,19.167,0.152965393,Diastolic Blood Pressure (mmHg),3,-0.001406861,-0.074276505,0.071462783,ARTd
ARTd,20.24966667,-0.140143483,Diastolic Blood Pressure (mmHg),3,-0.00122534,-0.074024154,0.071573474,ARTd
ARTd,21.05683334,-0.400189381,Diastolic Blood Pressure (mmHg),3,-0.001152536,-0.074029381,0.071724308,ARTd
ARTd,21.3535,-0.251591725,Diastolic Blood Pressure (mmHg),3,-0.001134409,-0.0740592,0.071790382,ARTd
ARTd,21.7365,0.064178293,Diastolic Blood Pressure (mmHg),3,-0.001057219,-0.073930457,0.071816019,ARTd
ARTd,22.6875,-0.734534106,Diastolic Blood Pressure (mmHg),3,-0.000893918,-0.073700939,0.071913103,ARTd
ARTd,23.43,-0.241561383,Diastolic Blood Pressure (mmHg),3,-0.000751912,-0.073477541,0.071973718,ARTd
ARTd,23.92933333,-0.149059343,Diastolic Blood Pressure (mmHg),3,-0.000677064,-0.073396232,0.072042104,ARTd
ARTd,24.25316667,0.731381767,Diastolic Blood Pressure (mmHg),3,-0.000644518,-0.073398125,0.072109089,ARTd
ARTd,24.6635,0.211847214,Diastolic Blood Pressure (mmHg),3,-0.000610153,-0.07342792,0.072207615,ARTd
ARTd,25.02216667,0.042260139,Diastolic Blood Pressure (mmHg),3,-0.000542344,-0.073329053,0.072244365,ARTd
ARTd,25.68166667,-0.028695241,Diastolic Blood Pressure (mmHg),3,-0.000435686,-0.073214307,0.072342934,ARTd
ARTd,26.156,0.132347468,Diastolic Blood Pressure (mmHg),3,-0.000317313,-0.072988435,0.072353809,ARTd
ARTd,27.26933334,-0.58593645,Diastolic Blood Pressure (mmHg),3,-0.000167849,-0.072937597,0.072601898,ARTd
ARTd,27.71566667,0.082753,Diastolic Blood Pressure (mmHg),3,-0.000056986,-0.07273346,0.072619488,ARTd
ARTd,28.01733333,-0.656148842,Diastolic Blood Pressure (mmHg),3,-0.000020314,-0.072746533,0.072705906,ARTd
ARTd,28.47166667,-0.117853835,Diastolic Blood Pressure (mmHg),3,7.48844E-05,-0.072613641,0.07276341,ARTd
ARTd,29.336,0.82499829,Diastolic Blood Pressure (mmHg),3,0.00022235,-0.072519066,0.072963766,ARTd
ARTd,30.18883333,0.533994548,Diastolic Blood Pressure (mmHg),3,0.00040752,-0.072277623,0.073092662,ARTd
ARTd,30.52783334,0.157051828,Diastolic Blood Pressure (mmHg),3,0.000462999,-0.072278136,0.073204134,ARTd
ARTd,30.81033333,-1.050304124,Diastolic Blood Pressure (mmHg),3,0.000523883,-0.072211056,0.073258823,ARTd
ARTd,30.96033333,-1.997614178,Diastolic Blood Pressure (mmHg),3,0.000563966,-0.07213546,0.073263392,ARTd
ARTd,31.68916667,-0.062872702,Diastolic Blood Pressure (mmHg),3,0.000734751,-0.071902108,0.07337161,ARTd
ARTd,32.30066667,0.398151524,Diastolic Blood Pressure (mmHg),3,0.000882162,-0.071693622,0.073457946,ARTd
ARTd,32.70183333,0.11680663,Diastolic Blood Pressure (mmHg),3,0.000961448,-0.071679719,0.073602614,ARTd
ARTd,33.15716667,-0.326447794,Diastolic Blood Pressure (mmHg),3,0.001069147,-0.071563733,0.073702026,ARTd
ARTd,33.40366667,-0.381614674,Diastolic Blood Pressure (mmHg),3,0.001123469,-0.071540796,0.073787734,ARTd
ARTd,33.93466667,0.407438878,Diastolic Blood Pressure (mmHg),3,0.001262541,-0.071320593,0.073845675,ARTd
ARTd,34.651,0.194201242,Diastolic Blood Pressure (mmHg),3,0.001437948,-0.071172487,0.074048383,ARTd
ARTd,34.84916667,-0.064730173,Diastolic Blood Pressure (mmHg),3,0.00148649,-0.071150423,0.074123402,ARTd
ARTd,35.46666667,-0.32176284,Diastolic Blood Pressure (mmHg),3,0.001650095,-0.070943746,0.074243936,ARTd
ARTd,35.87016667,-0.374742032,Diastolic Blood Pressure (mmHg),3,0.001761193,-0.070737844,0.07426023,ARTd
ARTd,36.32533333,5.097923877,Diastolic Blood Pressure (mmHg),3,0.001882015,-0.070648321,0.074412351,ARTd
ARTd,36.53116667,-0.028695241,Diastolic Blood Pressure (mmHg),3,0.001937806,-0.070625471,0.074501083,ARTd
ARTd,36.98,-0.440682242,Diastolic Blood Pressure (mmHg),3,0.00206223,-0.070456684,0.074581144,ARTd
ARTd,37.45916667,-0.302114928,Diastolic Blood Pressure (mmHg),3,0.002197923,-0.070339549,0.074735394,ARTd
ARTd,37.75566667,0.231350656,Diastolic Blood Pressure (mmHg),3,0.002281193,-0.070207693,0.074770079,ARTd
ARTd,38.86666667,0.050247263,Diastolic Blood Pressure (mmHg),3,0.002613745,-0.069930634,0.075158124,ARTd
ARTd,39.42916667,-0.341988632,Diastolic Blood Pressure (mmHg),3,0.00277991,-0.069705974,0.075265794,ARTd
ARTd,40.3945,-0.028323747,Diastolic Blood Pressure (mmHg),3,0.003094585,-0.069451584,0.075640753,ARTd
ARTd,40.8205,0.491396553,Diastolic Blood Pressure (mmHg),3,0.003215457,-0.069231442,0.075662357,ARTd
ARTd,41.39583333,-0.214442311,Diastolic Blood Pressure (mmHg),3,0.003409607,-0.069059549,0.075878762,ARTd
ARTd,42.40033333,-0.511637622,Diastolic Blood Pressure (mmHg),3,0.003736832,-0.068673589,0.076147253,ARTd
ARTd,42.83483333,-0.165033591,Diastolic Blood Pressure (mmHg),3,0.00388804,-0.068522913,0.076298993,ARTd
ARTd,43.43566667,-0.58593645,Diastolic Blood Pressure (mmHg),3,0.004078202,-0.068257269,0.076413674,ARTd
ARTd,43.56883334,5.283670947,Diastolic Blood Pressure (mmHg),3,0.004131932,-0.068224217,0.07648808,ARTd
ARTd,43.90083333,-0.027952253,Diastolic Blood Pressure (mmHg),3,0.004268595,-0.068139156,0.076676345,ARTd
ARTd,44.3025,0.379948312,Diastolic Blood Pressure (mmHg),3,0.0043911,-0.067945063,0.076727262,ARTd
ARTd,45.5785,-0.140143483,Diastolic Blood Pressure (mmHg),3,0.004837961,-0.067421245,0.077097168,ARTd
ARTd,45.88966667,-0.363039967,Diastolic Blood Pressure (mmHg),3,0.004948819,-0.067292018,0.077189655,ARTd
ARTd,46.392,-0.382357662,Diastolic Blood Pressure (mmHg),3,0.00516463,-0.067123766,0.077453026,ARTd
ARTd,46.91516667,-0.028695241,Diastolic Blood Pressure (mmHg),3,0.005346062,-0.06689028,0.077582404,ARTd
ARTd,47.64366667,-0.325890553,Diastolic Blood Pressure (mmHg),3,0.005619281,-0.066581091,0.077819653,ARTd
ARTd,48.02166667,-0.288741139,Diastolic Blood Pressure (mmHg),3,0.00580613,-0.066452639,0.078064899,ARTd
ARTd,49.498,-0.269423444,Diastolic Blood Pressure (mmHg),3,0.006355922,-0.065787121,0.078498965,ARTd
ARTd,50.14383334,0.417097725,Diastolic Blood Pressure (mmHg),3,0.006699345,-0.065534848,0.078933538,ARTd
ARTd,50.9,0.057986724,Diastolic Blood Pressure (mmHg),3,0.007027571,-0.065191945,0.079247086,ARTd
ARTd,51.6275,0.006596702,Diastolic Blood Pressure (mmHg),3,0.007339559,-0.064853073,0.07953219,ARTd
ARTd,51.72583333,0.394808077,Diastolic Blood Pressure (mmHg),3,0.007397964,-0.064809951,0.079605878,ARTd
