wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
2,149,80.745007681,2.1270781316,79.914723238,2.1119664468,75.775332448,84.054114029,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,150,80.749725676,2.1270791726,79.920223294,2.1119677696,75.780829911,84.059616677,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,151,80.75455611,2.1270797729,79.925852936,2.1119686454,75.786457836,84.065248036,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,152,80.759498055,2.1270799312,79.93161107,2.1119690734,75.792215131,84.071007008,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,153,80.764550583,2.1270796468,79.937496598,2.1119690525,75.798100701,84.076892496,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,154,80.769712765,2.1270789191,79.943508426,2.1119685825,75.80411345,84.082903402,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,155,80.774983671,2.1270777481,79.949645456,2.1119676633,75.810252281,84.089038631,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,156,80.780362373,2.1270761341,79.955906593,2.1119662953,75.8165161,84.095297087,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,157,80.785847942,2.1270740778,79.962290741,2.1119644791,75.822903807,84.101677675,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,158,80.791439449,2.12707158,79.968796803,2.1119622157,75.829414306,84.108179301,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,159,80.797135966,2.1270686422,79.975423684,2.1119595065,75.836046497,84.114800872,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,160,80.802936564,2.1270652659,79.982170288,2.1119563531,75.842799281,84.121541295,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,161,80.808840313,2.1270614532,79.989035518,2.1119527576,75.849671558,84.128399478,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,162,80.814846286,2.1270572062,79.996018278,2.1119487223,75.856662227,84.135374329,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,163,80.820953553,2.1270525275,80.003117473,2.1119442497,75.863770188,84.142464758,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,164,80.827161186,2.1270474201,80.010332006,2.1119393427,75.870994339,84.149669673,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,165,80.833468255,2.127041887,80.017660781,2.1119340045,75.878333576,84.156987986,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,166,80.839873833,2.1270359316,80.025102702,2.1119282387,75.885786798,84.164418606,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,167,80.846376989,2.1270295577,80.032656673,2.1119220488,75.893352902,84.171960445,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,168,80.852976796,2.1270227693,80.040321599,2.1119154389,75.901030782,84.179612415,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,169,80.859672324,2.1270155704,80.048096382,2.1119084133,75.908819335,84.187373428,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,170,80.866462645,2.1270079657,80.055979927,2.1119009764,75.916717457,84.195242398,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,171,80.87334683,2.1269999597,80.063971138,2.111893133,75.92472404,84.203218236,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,172,80.880323951,2.1269915575,80.072068919,2.111884888,75.932837981,84.211299856,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,173,80.887393077,2.1269827642,80.080272173,2.1118762467,75.941058172,84.219486174,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,174,80.894553281,2.1269735852,80.088579805,2.1118672144,75.949383507,84.227776103,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,175,80.901803634,2.1269640261,80.096990719,2.1118577969,75.957812879,84.236168559,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,176,80.909143207,2.1269540927,80.105503818,2.1118479999,75.96634518,84.244662456,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,177,80.916571071,2.126943791,80.114118006,2.1118378294,75.974979302,84.25325671,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,178,80.924086297,2.1269331272,80.122832188,2.1118272917,75.983714137,84.261950239,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,179,80.931687957,2.1269221077,80.131645267,2.1118163933,75.992548577,84.270741957,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,180,80.939375122,2.126910739,80.140556148,2.1118051406,76.001481512,84.279630783,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,181,80.947146862,2.126899028,80.149563733,2.1117935406,76.010511834,84.288615633,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,182,80.95500225,2.1268869814,80.158666928,2.1117816,76.019638432,84.297695424,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,183,80.962940356,2.1268746063,80.167864636,2.1117693259,76.028860196,84.306869075,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,184,80.970960252,2.1268619101,80.177155761,2.1117567257,76.038176017,84.316135504,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,185,80.979061008,2.1268488999,80.186539206,2.1117438068,76.047584784,84.325493629,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,186,80.987241697,2.1268355834,80.196013877,2.1117305765,76.057085385,84.334942369,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,187,80.995501388,2.1268219681,80.205578676,2.1117170426,76.06667671,84.344480642,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,188,81.003839154,2.1268080618,80.215232508,2.1117032129,76.076357648,84.354107368,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,189,81.012254066,2.1267938724,80.224974277,2.1116890953,76.086127087,84.363821467,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,190,81.020745194,2.1267794079,80.234802886,2.1116746977,76.095983915,84.373621858,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,191,81.02931161,2.1267646763,80.24471724,2.1116600284,76.105927021,84.38350746,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,192,81.037952386,2.126749686,80.254716243,2.1116450956,76.115955291,84.393477195,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,193,81.046666592,2.1267344451,80.264798798,2.1116299075,76.126067614,84.403529981,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,194,81.055453299,2.1267189622,80.274963809,2.1116144727,76.136262877,84.413664741,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,195,81.064311579,2.1267032456,80.28521018,2.1115987995,76.146539967,84.423880393,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,196,81.073240503,2.126687304,80.295536816,2.1115828967,76.156897772,84.43417586,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,197,81.082239143,2.1266711459,80.30594262,2.1115667729,76.167335178,84.444550062,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,198,81.091306568,2.1266547801,80.316426496,2.1115504367,76.177851073,84.455001919,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,199,81.100441852,2.1266382154,80.326987348,2.111533897,76.188444342,84.465530354,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,200,81.109644064,2.1266214605,80.33762408,2.1115171626,76.199113873,84.476134287,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,201,81.118912276,2.1266045243,80.348335596,2.1115002425,76.209858552,84.48681264,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,202,81.128245559,2.1265874158,80.3591208,2.1114831455,76.220677265,84.497564334,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,203,81.137642984,2.126570144,80.369978595,2.1114658807,76.231568899,84.508388291,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,204,81.147103624,2.1265527178,80.380907887,2.1114484571,76.24253234,84.519283433,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,205,81.156626548,2.1265351462,80.391907578,2.1114308838,76.253566475,84.530248681,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,206,81.166210828,2.1265174384,80.402976572,2.1114131697,76.264670188,84.541282956,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,207,81.175855535,2.1264996033,80.414113774,2.1113953241,76.275842367,84.552385181,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,208,81.18555974,2.1264816502,80.425318088,2.111377356,76.287081898,84.563554278,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,209,81.195322516,2.126463588,80.436588417,2.1113592746,76.298387666,84.574789168,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,210,81.205142931,2.126445426,80.447923665,2.111341089,76.309758557,84.586088773,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,211,81.215020059,2.1264271732,80.459322737,2.1113228084,76.321193458,84.597452015,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,212,81.224952971,2.1264088387,80.470784536,2.1113044418,76.332691255,84.608877816,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,213,81.234940736,2.1263904316,80.482307966,2.1112859984,76.344250834,84.620365098,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,214,81.244982427,2.1263719611,80.493891931,2.1112674873,76.35587108,84.631912782,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,215,81.255077115,2.1263534362,80.505535335,2.1112489176,76.36755088,84.64351979,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,216,81.265223871,2.1263348659,80.517237082,2.1112302984,76.37928912,84.655185044,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,217,81.275421766,2.1263162592,80.528996076,2.1112116387,76.391084686,84.666907465,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,218,81.285669872,2.1262976253,80.540811221,2.1111929476,76.402936465,84.678685976,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,219,81.295967259,2.1262789729,80.55268142,2.1111742339,76.414843343,84.690519497,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,220,81.306312999,2.1262603111,80.564605578,2.1111555068,76.426804206,84.702406951,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,221,81.316706163,2.1262416487,80.576582599,2.111136775,76.438817941,84.714347258,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,222,81.327145822,2.1262229946,80.588611387,2.1111180474,76.450883434,84.72633934,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,223,81.337631048,2.1262043574,80.600690845,2.1110993328,76.462999572,84.738382118,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,224,81.348160911,2.126185746,80.612819877,2.1110806399,76.475165242,84.750474513,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,225,81.358734483,2.126167169,80.624997388,2.1110619775,76.48737933,84.762615446,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,226,81.369350835,2.126148635,80.637222282,2.1110433542,76.499640725,84.774803838,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,227,81.380009038,2.1261301526,80.649493461,2.1110247785,76.511948312,84.78703861,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,228,81.390708164,2.1261117301,80.661809831,2.1110062588,76.52430098,84.799318682,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,229,81.401447283,2.1260933761,80.674170295,2.1109878037,76.536697615,84.811642974,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,230,81.412225468,2.1260750987,80.686573757,2.1109694215,76.549137106,84.824010407,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,231,81.423041788,2.1260569063,80.699019121,2.1109511203,76.561618339,84.836419902,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,232,81.433895315,2.1260388069,80.71150529,2.1109329084,76.574140204,84.848870377,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,233,81.444785121,2.1260208086,80.72403117,2.1109147939,76.586701588,84.861360753,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,234,81.455710276,2.1260029195,80.736595664,2.1108967846,76.599301379,84.873889949,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,235,81.466669853,2.1259851472,80.749197675,2.1108788886,76.611938466,84.886456884,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,236,81.477662921,2.1259674998,80.761836108,2.1108611136,76.624611738,84.899060479,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,237,81.488688552,2.1259499846,80.774509867,2.1108434673,76.637320083,84.911699651,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,238,81.499745818,2.1259326095,80.787217855,2.1108259573,76.65006239,84.924373321,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,239,81.51083379,2.1259153817,80.799958977,2.1108085911,76.662837549,84.937080405,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,240,81.521951538,2.1258983088,80.812732136,2.1107913759,76.675644449,84.949819823,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,241,81.533098135,2.1258813977,80.825536237,2.1107743192,76.688481981,84.962590493,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,242,81.54427265,2.1258646558,80.838370183,2.110757428,76.701349033,84.975391333,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,243,81.555474156,2.12584809,80.851232878,2.1107407094,76.714244496,84.98822126,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,244,81.566701724,2.1258317072,80.864123226,2.1107241702,76.727167261,85.001079192,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,245,81.577954425,2.125815514,80.877040132,2.1107078172,76.740116218,85.013964046,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,246,81.589231329,2.1257995172,80.889982498,2.1106916571,76.753090257,85.026874739,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,247,81.600531509,2.1257837232,80.90294923,2.1106756964,76.766088272,85.039810188,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,248,81.611854035,2.1257681384,80.915939231,2.1106599414,76.779109151,85.05276931,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,249,81.623197979,2.125752769,80.928951404,2.1106443984,76.792151789,85.065751019,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,250,81.634562412,2.1257376211,80.941984654,2.1106290736,76.805215075,85.078754233,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,251,81.645946405,2.1257227007,80.955037885,2.1106139728,76.818297903,85.091777867,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,252,81.657349029,2.1257080134,80.968110001,2.110599102,76.831399165,85.104820836,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,253,81.668769356,2.1256935651,80.981199905,2.1105844668,76.844517754,85.117882056,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,254,81.680206456,2.1256793612,80.994306502,2.1105700727,76.857652563,85.130960441,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,255,81.691659401,2.1256654071,81.007428695,2.1105559252,76.870802485,85.144054906,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,256,81.703127262,2.125651708,81.020565389,2.1105420295,76.883966414,85.157164364,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,257,81.71460911,2.125638269,81.033715487,2.1105283906,76.897143243,85.17028773,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,258,81.726104017,2.125625095,81.046877893,2.1105150136,76.910331868,85.183423918,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
2,259,81.737611054,2.1256121906,81.060051512,2.1105019031,76.923531183,85.196571841,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
