DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
1,417,82.837517486,2.1057808672,82.263747634,2.0913035256,78.16485555,86.362639719,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,418,82.831230913,2.1057799222,82.257645867,2.0913024741,78.158755843,86.356535891,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,419,82.824844556,2.105778798,82.251439636,2.0913012451,78.15255202,86.350327251,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,420,82.818358828,2.1057774954,82.245129373,2.0912998395,78.146244512,86.344014233,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,421,82.81177414,2.1057760155,82.238715509,2.0912982584,78.139833748,86.337597271,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,422,82.805090906,2.1057743594,82.232198478,2.0912965027,78.133320158,86.331076798,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,423,82.798309537,2.1057725281,82.225578709,2.0912945737,78.12670417,86.324453249,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,424,82.791430445,2.105770523,82.218856636,2.0912924726,78.119986214,86.317727057,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,425,82.784454044,2.1057683453,82.212032688,2.0912902005,78.11316672,86.310898656,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,426,82.777380745,2.1057659963,82.205107299,2.091287759,78.106246117,86.303968482,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,427,82.770210961,2.1057634776,82.1980809,2.0912851493,78.099224832,86.296936968,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,428,82.762945104,2.1057607904,82.190953922,2.0912823729,78.092103296,86.289804549,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,429,82.755583586,2.1057579365,82.183726798,2.0912794314,78.084881937,86.282571659,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,430,82.748126821,2.1057549173,82.176399958,2.0912763263,78.077561183,86.275238733,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,431,82.740575219,2.1057517346,82.168973835,2.0912730593,78.070141463,86.267806207,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,432,82.732929193,2.1057483901,82.16144886,2.0912696321,78.062623205,86.260274514,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,433,82.725189157,2.1057448855,82.153825465,2.0912660465,78.055006838,86.252644091,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,434,82.717355521,2.1057412226,82.146104081,2.0912623042,78.047292789,86.244915373,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,435,82.709428699,2.1057374034,82.13828514,2.0912584071,78.039481486,86.237088794,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,436,82.701409102,2.1057334299,82.130369075,2.0912543573,78.031573358,86.229164791,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,437,82.693297144,2.1057293039,82.122356316,2.0912501566,78.023568832,86.221143799,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,438,82.685093236,2.1057250276,82.114247294,2.0912458071,78.015468336,86.213026253,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,439,82.67679779,2.105720603,82.106042443,2.0912413109,78.007272297,86.204812589,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,440,82.66841122,2.1057160324,82.097742194,2.0912366702,77.998981143,86.196503244,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,441,82.659933937,2.1057113179,82.089346977,2.091231887,77.990595302,86.188098652,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,442,82.651366353,2.1057064618,82.080857225,2.0912269638,77.9821152,86.179599251,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,443,82.642708882,2.1057014664,82.07227337,2.0912219027,77.973541264,86.171005477,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,444,82.633961935,2.1056963341,82.063595843,2.0912167061,77.964873922,86.162317764,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,445,82.625125925,2.1056910672,82.054825076,2.0912113764,77.956113601,86.153536551,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,446,82.616201264,2.1056856682,82.0459615,2.0912059161,77.947260727,86.144662274,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,447,82.607188364,2.1056801396,82.037005548,2.0912003275,77.938315728,86.135695368,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,448,82.598087637,2.105674484,82.02795765,2.0911946134,77.92927903,86.12663627,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,449,82.588899497,2.1056687039,82.018818239,2.0911887761,77.92015106,86.117485418,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,450,82.579624355,2.105662802,82.009587746,2.0911828183,77.910932244,86.108243248,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,451,82.570262624,2.1056567809,82.000266603,2.0911767427,77.901623009,86.098910197,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,452,82.560814716,2.1056506433,81.990855242,2.091170552,77.892223781,86.089486702,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,453,82.551281043,2.1056443921,81.981354093,2.0911642489,77.882734987,86.0799732,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,454,82.541662018,2.1056380299,81.97176359,2.0911578363,77.873157052,86.070370128,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,455,82.531958052,2.1056315597,81.962084163,2.0911513168,77.863490403,86.060677923,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,456,82.522169559,2.1056249843,81.952316244,2.0911446933,77.853735466,86.050897022,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,457,82.512296951,2.1056183066,81.942460265,2.0911379689,77.843892666,86.041027863,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,458,82.50234064,2.1056115296,81.932516657,2.0911311463,77.833962431,86.031070884,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,459,82.492301038,2.1056046561,81.922485853,2.0911242286,77.823945185,86.021026521,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,460,82.482178557,2.1055976894,81.912368284,2.0911172187,77.813841355,86.010895212,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,461,82.471973611,2.1055906324,81.902164381,2.0911101197,77.803651366,86.000677396,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,462,82.461686611,2.1055834881,81.891874576,2.0911029346,77.793375643,85.990373509,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,463,82.451317969,2.1055762598,81.881499301,2.0910956666,77.783014614,85.979983989,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,464,82.440868099,2.1055689505,81.871038988,2.0910883188,77.772568702,85.969509274,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,465,82.430337412,2.1055615635,81.860494068,2.0910808944,77.762038333,85.958949802,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,466,82.41972632,2.105554102,81.849864972,2.0910733965,77.751423934,85.948306011,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,467,82.409035236,2.1055465691,81.839152134,2.0910658283,77.740725928,85.937578339,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,468,82.398264573,2.1055389682,81.828355983,2.0910581932,77.729944742,85.926767224,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,469,82.387414742,2.1055313025,81.817476952,2.0910504943,77.719080801,85.915873103,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,470,82.376486156,2.1055235755,81.806515473,2.0910427351,77.70813453,85.904896416,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,471,82.365479228,2.1055157904,81.795471977,2.0910349188,77.697106353,85.893837601,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,472,82.354394369,2.1055079506,81.784346896,2.0910270488,77.685996697,85.882697095,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,473,82.343231992,2.1055000596,81.773140661,2.0910191285,77.674805986,85.871475336,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,474,82.331992509,2.1054921207,81.761853705,2.0910111613,77.663534645,85.860172764,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,475,82.320676333,2.1054841374,81.750486458,2.0910031506,77.652183099,85.848789817,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,476,82.309283875,2.1054761132,81.739039353,2.0909950999,77.640751774,85.837326933,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,477,82.297815549,2.1054680515,81.727512821,2.0909870127,77.629241092,85.82578455,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,478,82.286271767,2.105459956,81.715907294,2.0909788924,77.617651481,85.814163108,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,479,82.27465294,2.1054518301,81.704223204,2.0909707426,77.605983364,85.802463044,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,480,82.262959482,2.1054436773,81.692460982,2.0909625668,77.594237166,85.790684798,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,481,82.251191804,2.1054355014,81.680621059,2.0909543686,77.582413312,85.778828807,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,482,82.23935032,2.1054273058,81.668703869,2.0909461516,77.570512226,85.766895511,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,483,82.22743544,2.1054190942,81.656709841,2.0909379193,77.558534334,85.754885348,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,484,82.215447578,2.1054108702,81.644639408,2.0909296753,77.546480059,85.742798758,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,485,82.203387146,2.1054026374,81.632493002,2.0909214234,77.534349826,85.730636178,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,486,82.191254556,2.1053943996,81.620271054,2.0909131671,77.52214406,85.718398048,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,487,82.179050221,2.1053861604,81.607973996,2.0909049101,77.509863186,85.706084806,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,488,82.166774552,2.1053779234,81.595602259,2.090896656,77.497507627,85.693696892,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,489,82.154427963,2.1053696925,81.583156276,2.0908884086,77.485077808,85.681234744,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,490,82.142010865,2.1053614713,81.570636477,2.0908801716,77.472574154,85.668698801,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,491,82.129523671,2.1053532635,81.558043296,2.0908719486,77.459997089,85.656089502,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,492,82.116966794,2.1053450729,81.545377162,2.0908637434,77.447347037,85.643407287,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,493,82.104340644,2.1053369033,81.532638508,2.0908555598,77.434624423,85.630652593,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,494,82.091645636,2.1053287584,81.519827766,2.0908474014,77.42182967,85.617825861,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,495,82.078882181,2.105320642,81.506945366,2.0908392721,77.408963205,85.604927528,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,496,82.066050691,2.1053125578,81.493991742,2.0908311755,77.396025449,85.591958035,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,497,82.05315158,2.1053045097,81.480967325,2.0908231155,77.383016829,85.57891782,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,498,82.040185258,2.1052965015,81.467872545,2.0908150959,77.369937768,85.565807322,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,499,82.027152139,2.1052885369,81.454707835,2.0908071204,77.35678869,85.552626981,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,500,82.014052635,2.1052806198,81.441473627,2.0907991928,77.34357002,85.539377235,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,501,82.000887158,2.105272754,81.428170353,2.0907913169,77.330282181,85.526058524,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,502,81.987656121,2.1052649433,81.414798443,2.0907834966,77.316925599,85.512671286,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,503,81.974359935,2.1052571916,81.401358329,2.0907757356,77.303500697,85.499215961,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,504,81.960999014,2.1052495027,81.387850444,2.0907680377,77.290007899,85.485692989,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,505,81.947573769,2.1052418803,81.374275219,2.0907604068,77.27644763,85.472102807,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,506,81.934084612,2.1052343284,81.360633085,2.0907528467,77.262820314,85.458445856,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,507,81.920531957,2.1052268508,81.346924474,2.0907453612,77.249126375,85.444722574,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,508,81.906916216,2.1052194514,81.333149819,2.0907379542,77.235366237,85.430933401,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,509,81.8932378,2.1052121339,81.31930955,2.0907306293,77.221540324,85.417078775,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,510,81.879497123,2.1052049022,81.305404099,2.0907233906,77.207649061,85.403159136,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,511,81.865694596,2.1051977602,81.291433898,2.0907162417,77.193692872,85.389174924,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,512,81.851830631,2.1051907117,81.277399379,2.0907091865,77.179672181,85.375126577,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,513,81.837905642,2.1051837605,81.263300972,2.0907022289,77.165587411,85.361014534,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,514,81.82392004,2.1051769105,81.249139111,2.0906953726,77.151438988,85.346839234,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,515,81.809874239,2.1051701655,81.234914226,2.0906886215,77.137227335,85.332601117,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,516,81.795768649,2.1051635293,81.22062675,2.0906819793,77.122952877,85.318300623,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,517,81.781603684,2.1051570058,81.206277113,2.0906754499,77.108616038,85.303938189,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,518,81.767379755,2.1051505988,81.191865748,2.0906690371,77.094217242,85.289514255,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,519,81.753097276,2.105144312,81.177393086,2.0906627447,77.079756913,85.27502926,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,520,81.738756658,2.1051381494,81.162859559,2.0906565765,77.065235475,85.260483643,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,521,81.724358314,2.1051321147,81.148265599,2.0906505362,77.050653354,85.245877844,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,522,81.709902655,2.1051262117,81.133611637,2.0906446277,77.036010972,85.231212302,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,523,81.695390096,2.1051204442,81.118898105,2.0906388546,77.021308755,85.216487454,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,524,81.680821047,2.1051148159,81.104125434,2.0906332208,77.006547127,85.201703742,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,525,81.666195921,2.1051093308,81.089294057,2.0906277301,76.991726511,85.186861603,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,526,81.651515131,2.1051039924,81.074404404,2.0906223861,76.976847332,85.171961476,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,527,81.636779088,2.1050988046,81.059456908,2.0906171926,76.961910015,85.157003801,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,528,81.621988206,2.1050937711,81.044452001,2.0906121534,76.946914984,85.141989017,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,529,81.607142896,2.1050888957,81.029390113,2.0906072721,76.931862664,85.126917562,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,530,81.59224357,2.1050841821,81.014271676,2.0906025525,76.916753478,85.111789875,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,531,81.577290642,2.1050796339,80.999097123,2.0905979982,76.901587851,85.096606396,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,532,81.562284523,2.105075255,80.983866885,2.0905936129,76.886366208,85.081367563,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,533,81.547225626,2.1050710489,80.968581394,2.0905894003,76.871088973,85.066073815,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,534,81.532114363,2.1050670193,80.953241081,2.0905853641,76.855756571,85.05072559,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,535,81.516951147,2.10506317,80.937846377,2.0905815079,76.840369425,85.035323329,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,536,81.501736389,2.1050595045,80.922397715,2.0905778353,76.824927962,85.019867469,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,537,81.486470502,2.1050560265,80.906895527,2.0905743499,76.809432604,85.004358449,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,538,81.471153899,2.1050527396,80.891340243,2.0905710554,76.793883778,84.988796708,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,539,81.455786991,2.1050496474,80.875732296,2.0905679553,76.778281907,84.973182685,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,540,81.440370191,2.1050467534,80.860072117,2.0905650531,76.762627416,84.957516818,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,541,81.424903912,2.1050440613,80.844360138,2.0905623525,76.746920731,84.941799546,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,542,81.409388565,2.1050415746,80.828596791,2.0905598569,76.731162274,84.926031308,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,543,81.393824564,2.1050392969,80.812782507,2.09055757,76.715352473,84.910212541,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,544,81.37821232,2.1050372315,80.796917718,2.090555495,76.69949175,84.894343685,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,545,81.362552245,2.1050353821,80.781002855,2.0905536357,76.683580532,84.878425178,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,546,81.346844753,2.1050337522,80.765038351,2.0905519953,76.667619243,84.862457459,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,547,81.331090255,2.105032345,80.749024636,2.0905505774,76.651608307,84.846440965,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,548,81.315289163,2.1050311642,80.732962144,2.0905493853,76.635548151,84.830376136,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,549,81.299441891,2.1050302131,80.716851304,2.0905484226,76.619439198,84.814263409,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,550,81.28354885,2.1050294951,80.700692549,2.0905476924,76.603281875,84.798103224,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,551,81.267610453,2.1050290137,80.684486311,2.0905471983,76.587076605,84.781896017,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,552,81.251627111,2.105028772,80.668233021,2.0905469435,76.570823815,84.765642228,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,553,81.235599238,2.1050287735,80.651933111,2.0905469313,76.554523929,84.749342294,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,554,81.219527246,2.1050290215,80.635587013,2.0905471651,76.538177372,84.732996654,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,555,81.203411547,2.1050295193,80.619195158,2.0905476481,76.52178457,84.716605746,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,556,81.187252553,2.10503027,80.602757978,2.0905483836,76.505345949,84.700170007,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,557,81.171050676,2.1050312771,80.586275904,2.0905493747,76.488861933,84.683689876,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,558,81.15480633,2.1050325436,80.569749369,2.0905506247,76.472332947,84.667165791,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,559,81.138519926,2.1050340727,80.553178804,2.0905521367,76.455759419,84.650598189,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,560,81.122191877,2.1050358677,80.53656464,2.0905539139,76.439141771,84.633987508,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,561,81.105822594,2.1050379317,80.519907309,2.0905559595,76.422480432,84.617334187,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,562,81.089412491,2.1050402677,80.503207244,2.0905582764,76.405775825,84.600638663,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,563,81.07296198,2.1050428788,80.486464875,2.0905608678,76.389028377,84.583901373,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,564,81.056471473,2.1050457682,80.469680634,2.0905637368,76.372238513,84.567122755,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,565,81.039941381,2.1050489388,80.452854953,2.0905668862,76.35540666,84.550303247,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,566,81.023372119,2.1050523936,80.435988264,2.0905703192,76.338533242,84.533443286,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,567,81.006764097,2.1050561357,80.419080998,2.0905740387,76.321618686,84.516543311,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,568,80.990117729,2.1050601679,80.402133587,2.0905780476,76.304663418,84.499603757,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,569,80.973433427,2.1050644932,80.385146463,2.0905823487,76.287667863,84.482625063,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
1,570,80.956711602,2.1050691145,80.368120057,2.0905869451,76.270632448,84.465607665,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
